 74   1.236000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
 75   1.263000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
 76   1.276000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
 77   1.285000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
 78   1.311000   2.5  1             0                    (5/2+)  0                                                                                                                                                                                                                              0.000000 11    
 79   1.347000   3.5  1             0                    (7/2+)  0                                                                                                                                                                                                                              0.000000 11    
 80   1.361800  15.5  1             1                   (31/2+)  0                                                                                                                                                                                                                              0.000000  1    
                                         59      0.318  8.065E-01  1.000E+00  2.400E-01
 81   1.366000   3.5 -1             0                    (7/2-)  0                                                                                                                                                                                                                              0.000000 12    
 82   1.420000   4.5 -1             0                    (9/2-)  0                                                                                                                                                                                                                              0.000000 12    
 83   1.482000   5.5 -1             0                   (11/2-)  0                                                                                                                                                                                                                              0.000000 12    
 84   1.536800  16.5  1             1                   (33/2+)  0                                                                                                                                                                                                                              0.000000  0    
                                         71      0.336  8.333E-01  1.000E+00  2.000E-01
 85   1.712500  17.5  1             1                   (35/2+)  0                                                                                                                                                                                                                              0.000000  1    
                                         80      0.351  8.547E-01  1.000E+00  1.700E-01
 86   1.824000   3.5 -1             0                      7/2-  0                                                                                                                                                                                                                              0.000000       
 87   1.900000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
 88   1.904300  18.5  1             1                   (37/2+)  0                                                                                                                                                                                                                              0.000000  0    
                                         84      0.368  8.696E-01  1.000E+00  1.500E-01
 89   1.931000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
 90   2.021000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
 91   2.070000   3.5 -1             0                      7/2-  0                                                                                                                                                                                                                              0.000000       
 92   2.094200  19.5  1             1                   (39/2+)  0                                                                                                                                                                                                                              0.000000  1    
                                         85      0.382  8.850E-01  1.000E+00  1.300E-01
 93   2.302100  20.5  1             1                   (41/2+)  0                                                                                                                                                                                                                              0.000000  0    
                                         88      0.398  8.929E-01  1.000E+00  1.200E-01
 94   2.504000  21.5  1             1                   (43/2+)  0                                                                                                                                                                                                                              0.000000  1    
                                         92      0.410  9.009E-01  1.000E+00  1.100E-01
 95   2.725300  22.5  1             1                   (45/2+)  0                                                                                                                                                                                                                              0.000000  0    
                                         93      0.423  9.091E-01  1.000E+00  1.000E-01
 96   2.940500  23.5  1             1                   (47/2+)  0                                                                                                                                                                                                                              0.000000  1    
                                         94      0.437  9.174E-01  1.000E+00  9.000E-02
 97   3.174000  24.5  1             1                   (49/2+)  0                                                                                                                                                                                                                              0.000000  0    
                                         95      0.449  9.234E-01  1.000E+00  8.300E-02
234U   234   92  153  448   44   26    6.844740    6.632190
  1   0.000000   0.0  1  7.747E+12  0 u                      0+  4 =  1.0000E+02 %A      =  1.4000E-11 %28MG   =  9.0000E-12 %24NE+2 ?  0.0000E+00 %SF                                                                                                                                          0.000000  0    
  2   0.043498   2.0  1  2.520E-10  1 u                      2+  0                                                                                                                                                                                                                              0.000000  0    
                                          1      0.043  1.401E-03  1.000E+00  7.130E+02
  3   0.143352   4.0  1             1 u                      4+  0                                                                                                                                                                                                                              0.000000  0    
                                          2      0.100  6.935E-02  1.000E+00  1.342E+01
  4   0.296072   6.0  1             1 u                      6+  0                                                                                                                                                                                                                              0.000000  0    
                                          3      0.153  3.185E-01  1.000E+00  2.140E+00
  5   0.497040   8.0  1             1 u                      8+  0                                                                                                                                                                                                                              0.000000  0    
                                          4      0.201  5.767E-01  1.000E+00  7.340E-01
  6   0.741200  10.0  1             1 u                     10+  0                                                                                                                                                                                                                              0.000000       
                                          5      0.244  6.289E-01  1.000E+00  5.900E-01
  7   0.786288   1.0 -1             2 u                      1-  0                                                                                                                                                                                                                              0.000000  1    
                                          2      0.743  6.291E-01  6.331E-01  6.360E-03
                                          1      0.786  3.649E-01  3.669E-01  5.730E-03
  8   0.809907   0.0  1  1.000E-10  2 u                      0+  0                                                                                                                                                                                                                              0.000000  2    
                                          2      0.766  9.816E-01  1.000E+00  1.870E-02
                                          1      0.810  0.000E+00  0.000E+00  0.000E+00
  9   0.849266   3.0 -1             2 u                      3-  0                                                                                                                                                                                                                              0.000000  1    
                                          3      0.706  4.699E-01  4.742E-01  9.300E-03
                                          2      0.806  5.221E-01  5.258E-01  7.100E-03
 10   0.851740   2.0  1  1.740E-12  4 u                      2+  0                                                                                                                                                                                                                              0.000000  2    
                                          8      0.042  3.678E-04  3.178E-01  8.630E+02
                                          3      0.708  4.751E-02  4.855E-02  2.190E-02
                                          2      0.808  9.195E-02  4.781E-01  4.200E+00
                                          1      0.852  1.532E-01  1.556E-01  1.513E-02
 11   0.926720   2.0  1  1.380E-12  3 u                      2+  0                                                                                                                                                                                                                              0.000000  3    
                                          3      0.783  1.717E-02  1.748E-02  1.790E-02
                                          2      0.883  5.539E-01  5.617E-01  1.409E-02
                                          1      0.927  4.154E-01  4.208E-01  1.284E-02
 12   0.947640   4.0  1             2 u                      4+  0                                                                                                                                                                                                                              0.000000  2    
                                          3      0.804  5.185E-01  7.104E-01  3.700E-01
                                          2      0.904  2.852E-01  2.896E-01  1.550E-02
 13   0.962546   5.0 -1             2 u                      5-  0                                                                                                                                                                                                                              0.000000  1    
                                          4      0.667  3.797E-01  3.835E-01  1.000E-02
                                          3      0.819  6.124E-01  6.165E-01  6.800E-03
 14   0.968425   3.0  1             2 u                      3+  0                                                                                                                                                                                                                              0.000000  3    
                                          3      0.825  1.874E-01  1.951E-01  4.100E-02
                                          2      0.925  7.807E-01  8.049E-01  3.100E-02
 15   0.989430   2.0 -1  7.600E-10  4 u                      2-  0                                                                                                                                                                                                                              0.000000  4    
                                         11      0.063  7.337E-02  1.046E-01  4.260E-01
                                          9      0.140  2.324E-02  1.464E-01  5.300E+00
                                          7      0.203  5.625E-02  1.350E-01  1.400E+00
                                          2      0.946  6.115E-01  6.140E-01  4.120E-03
 16   1.023770   4.0  1             4 u                      4+  0                                                                                                                                                                                                                              0.000000  3    
                                         14      0.055  0.000E+00  0.000E+00  1.300E+02
                                          4      0.728  1.368E-02  1.403E-02  2.500E-02
                                          3      0.881  7.477E-01  7.739E-01  3.500E-02
                                          2      0.980  2.094E-01  2.121E-01  1.310E-02
 17   1.023800  12.0  1             1 u                     12+  0                                                                                                                                                                                                                              0.000000       
                                          6      0.283  7.407E-01  1.000E+00  3.500E-01
 18   1.023826   3.0 -1             6 u                      3-  0                                                                                                                                                                                                                              0.000000  4    
                                         15      0.034  2.990E-04  3.591E-01  1.200E+03
                                         14      0.055  7.308E-04  8.770E-03  1.100E+01
                                         11      0.097  1.860E-02  3.721E-02  1.000E+00
                                          9      0.175  1.296E-02  5.053E-02  2.900E+00
                                          3      0.881  3.322E-01  3.342E-01  5.900E-03
                                          2      0.980  2.093E-01  2.103E-01  4.800E-03
 19   1.044536   0.0  1             4 u                      0+  0                                                                                                                                                                                                                              0.000000  5    
                                         10      0.193  6.074E-04  1.127E-03  8.560E-01
                                          8      0.235  0.000E+00  0.000E+00  0.000E+00
                                          7      0.258  7.797E-02  8.224E-02  5.480E-02
                                          2      1.001  9.066E-01  9.166E-01  1.107E-02
 20   1.069281   4.0 -1             6 u                      4-  0                                                                                                                                                                                                                              0.000000  4    
                                         18      0.045  2.272E-03  5.704E-01  2.500E+02
                                         15      0.080  5.143E-03  2.026E-01  3.840E+01
                                         14      0.101  1.029E-02  1.851E-02  8.000E-01
                                         13      0.107  2.990E-03  2.392E-02  7.000E+00
                                          9      0.220  1.196E-02  4.030E-02  2.370E+00
                                          3      0.926  1.435E-01  1.443E-01  5.400E-03
 21   1.085260   2.0  1             6 u                      2+  0                                                                                                                                                                                                                              0.000000  5    
                                         10      0.234  0.000E+00  0.000E+00  1.200E+00
                                          9      0.236  1.835E-02  2.092E-02  1.400E-01
                                          7      0.299  5.397E-02  5.774E-02  7.000E-02
                                          3      0.942  5.397E-01  5.474E-01  1.430E-02
                                          2      1.042  2.590E-01  2.650E-01  2.300E-02
                                          1      1.085  1.079E-01  1.090E-01  9.500E-03
 22   1.090890   5.0  1             2 u                      5+  0                                                                                                                                                                                                                              0.000000  3    
                                          4      0.795  2.817E-01  2.930E-01  4.000E-02
                                          3      0.948  6.871E-01  7.070E-01  2.900E-02
 23   1.096120   6.0  1             2 u                      6+  0                                                                                                                                                                                                                              0.000000  2    
                                          4      0.800  0.000E+00  0.000E+00  4.000E-02
                                          3      0.953  0.000E+00  0.000E+00  1.390E-02
 24   1.125280   7.0 -1             2 u                      7-  0                                                                                                                                                                                                                              0.000000  1    
                                          5      0.628  3.941E-01  3.988E-01  1.200E-02
                                          4      0.829  5.972E-01  6.012E-01  6.700E-03
 25   1.126626   2.0  1             7 u                      2+  0                                                                                                                                                                                                                              0.000000  6    
                                         15      0.137  1.727E-02  2.936E-02  7.000E-01
                                         11      0.200  4.562E-02  1.323E-01  1.900E+00
                                         10      0.275  1.140E-01  2.053E-01  8.000E-01
                                          8      0.317  6.517E-02  7.557E-02  1.597E-01
                                          7      0.340  2.607E-02  2.742E-02  5.200E-02
                                          2      1.083  3.258E-01  3.362E-01  3.170E-02
                                          1      1.127  1.922E-01  1.939E-01  8.850E-03
 26   1.127552   5.0 -1             6 u                      5-  0                                                                                                                                                                                                                              0.000000  4    
                                         20      0.058  8.300E-04  1.452E-01  1.740E+02
                                         18      0.104  2.253E-02  2.753E-01  1.122E+01
                                         13      0.165  4.743E-03  2.134E-02  3.500E+00
                                          9      0.278  3.952E-03  5.415E-03  3.700E-01
                                          4      0.832  3.952E-01  3.978E-01  6.600E-03
                                          3      0.984  1.541E-01  1.549E-01  4.800E-03
 27   1.150000   5.0 -1             0 n                          0                                                                                                                                                                                                                              0.000000       
 28   1.165440   3.0  1             4 u                      3+  0                                                                                                                                                                                                                              0.000000  6    
                                         14      0.197  9.286E-02  2.786E-01  2.000E+00
                                         10      0.314  1.345E-01  2.017E-01  5.000E-01
                                          3      1.022  1.857E-01  1.902E-01  2.400E-02
                                          2      1.122  3.202E-01  3.295E-01  2.890E-02
 29   1.172043   6.0  1             3 u                      6+  0                                                                                                                                                                                                                              0.000000  3    
                                          5      0.675  3.120E-02  3.213E-02  3.000E-02
                                          4      0.876  7.799E-01  7.911E-01  1.432E-02
                                          3      1.029  1.747E-01  1.768E-01  1.190E-02
 30   1.174100   2.0  1             3 c                  (1,2+)  0                                                                                                                                                                                                                              0.000000       
                                         15      0.185  3.349E-01  4.320E-01  2.900E-01
                                          7      0.388  1.860E-01  1.929E-01  3.700E-02
                                          1      1.174  3.721E-01  3.751E-01  8.200E-03
 31   1.194748   6.0 -1             5 u                      6-  0                                                                                                                                                                                                                              0.000000  4    
                                         26      0.067  3.227E-03  1.904E-01  5.800E+01
                                         24      0.069  1.584E-03  6.496E-02  4.000E+01
                                         20      0.125  7.041E-02  4.147E-01  4.890E+00
                                         13      0.232  1.584E-02  3.485E-02  1.200E+00
                                          4      0.899  2.934E-01  2.951E-01  5.700E-03
 32   1.214710   4.0  1             4 u                      4+  0                                                                                                                                                                                                                              0.000000  6    
                                         12      0.267  3.370E-01  6.066E-01  8.000E-01
                                          9      0.365  3.370E-02  3.515E-02  4.300E-02
                                          4      0.918  1.820E-01  1.847E-01  1.510E-02
                                          2      1.171  1.719E-01  1.735E-01  9.200E-03
 33   1.218000   0.0 -1             0 n                          0                                                                                                                                                                                                                              0.000000       
 34   1.237256   1.0 -1             8 u                      1-  0                                                                                                                                                                                                                              0.000000  7    
                                         19      0.193  6.309E-03  6.985E-03  1.072E-01
                                         15      0.248  1.038E-02  2.076E-02  1.000E+00
                                         11      0.311  3.728E-03  3.989E-03  7.000E-02
                                          9      0.388  1.984E-02  2.242E-02  1.300E-01
                                          8      0.427  8.603E-04  8.762E-04  1.850E-02
                                          7      0.451  1.187E-01  1.473E-01  2.410E-01
                                          2      1.194  5.735E-01  5.751E-01  2.770E-03
                                          1      1.237  2.220E-01  2.225E-01  2.620E-03
 35   1.261782   7.0  1             2 u                      7+  0                                                                                                                                                                                                                              0.000000  3    
                                          5      0.765  2.813E-01  2.954E-01  5.000E-02
                                          4      0.966  6.861E-01  7.046E-01  2.700E-02
 36   1.274290   5.0  1             1 u                    (5+)  0                                                                                                                                                                                                                              0.000000  6    
                                          4      0.978  9.737E-01  1.000E+00  2.700E-02
 37   1.277461   7.0 -1             3 u                      7-  0                                                                                                                                                                                                                              0.000000  4    
                                         26      0.150  3.605E-02  1.838E-01  4.100E+00
                                          5      0.780  4.506E-01  4.540E-01  7.500E-03
                                          4      0.982  3.605E-01  3.622E-01  4.800E-03
 38   1.292750   8.0  1             1 u                      8+  0                                                                                                                                                                                                                              0.000000  2    
                                          5      0.796  9.615E-01  1.000E+00  4.000E-02
 39   1.312180   3.0 -1             3 u                      3-  0                                                                                                                                                                                                                              0.000000  7    
                                         14      0.344  4.320E-01  4.536E-01  5.000E-02
                                         12      0.365  0.000E+00  0.000E+00  4.300E-02
                                         11      0.385  5.269E-01  5.464E-01  3.700E-02
 40   1.335600   9.0 -1             2 u                      9-  0                                                                                                                                                                                                                              0.000000  1    
                                          6      0.595  0.000E+00  0.000E+00  1.300E-02
                                          5      0.839  0.000E+00  0.000E+00  6.500E-03
 41   1.339000   7.0 -1             0 n                          0                                                                                                                                                                                                                              0.000000       
 42   1.340500  14.0  1             1 u                     14+  0                                                                                                                                                                                                                              0.000000       
                                         17      0.317  8.065E-01  1.000E+00  2.400E-01
 43   1.341330   6.0  1             2 u                    (6+)  0                                                                                                                                                                                                                              0.000000  6    
                                         13      0.379  5.536E-01  5.752E-01  3.900E-02
                                          4      1.044  4.152E-01  4.248E-01  2.300E-02
 44   1.365800   8.0  1             1 u                    (8+)  0                                                                                                                                                                                                                              0.000000  3    
                                          5      0.869  9.653E-01  1.000E+00  3.600E-02
 45   1.421257   6.0 -1  3.350E-05 12                        6-  0                                                                                                                                                                                                                              0.000000  8    
                                         37      0.144  1.441E-02  9.091E-02  5.310E+00
                                         35      0.159  2.919E-02  3.409E-02  1.676E-01
                                         31      0.227  1.896E-01  4.417E-01  1.330E+00
                                         29      0.249  1.118E-01  1.185E-01  5.940E-02
                                         26      0.294  1.346E-01  1.911E-01  4.200E-01
                                         24      0.296  6.445E-03  1.031E-02  6.000E-01
                                         22      0.330  1.327E-02  1.369E-02  3.180E-02
                                         20      0.352  1.858E-02  2.076E-02  1.175E-01
                                         16      0.398  1.194E-03  2.805E-03  1.349E+00
                                         13      0.459  5.080E-02  5.791E-02  1.400E-01
                                          4      1.125  1.611E-02  1.616E-02  3.050E-03
                                          3      1.278  1.990E-03  2.085E-03  4.730E-02
 46   1.435380   1.0 -1             6                        1-  0                                                                                                                                                                                                                              0.000000  9    
                                         34      0.198  2.018E-03  6.054E-03  2.000E+00
                                         15      0.446  2.234E-03  2.681E-03  2.000E-01
                                          8      0.626  8.576E-03  8.651E-03  8.750E-03
                                          7      0.649  3.027E-03  3.239E-03  7.000E-02
                                          2      1.392  2.566E-01  2.571E-01  2.210E-03
                                          1      1.435  7.207E-01  7.222E-01  2.130E-03
 47   1.447520   5.0 -1             3                        5-  0                                                                                                                                                                                                                              0.000000  7    
                                         29      0.275  0.000E+00  0.000E+00  9.000E-02
                                         26      0.320  4.712E-01  7.068E-01  5.000E-01
                                          4      1.151  2.922E-01  2.932E-01  3.500E-03
 48   1.451400  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
 49   1.457160   2.0 -1             3                      (2-)  0                                                                                                                                                                                                                              0.000000  9    
                                         15      0.468  0.000E+00  0.000E+00  1.800E-01
                                          7      0.671  1.363E-01  1.459E-01  7.000E-02
                                          2      1.414  8.520E-01  8.541E-01  2.500E-03
 50   1.473000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
 51   1.486160   3.0 -1             3                      (3-)  0                                                                                                                                                                                                                              0.000000  9    
                                         11      0.559  6.186E-01  6.279E-01  1.500E-02
                                          3      1.343  1.052E-01  1.055E-01  2.700E-03
                                          2      1.443  2.660E-01  2.666E-01  2.400E-03
 52   1.486700   7.0 -1             0                      (7-)  0                                                                                                                                                                                                                              0.000000  8    
 53   1.496111   3.0  1            11                        3+  0                                                                                                                                                                                                                              0.000000 10    
                                         36      0.222  3.740E-03  6.731E-03  8.000E-01
                                         28      0.330  2.407E-02  3.760E-02  5.620E-01
                                         25      0.370  1.290E-01  2.018E-01  5.650E-01
                                         20      0.427  2.364E-02  2.433E-02  2.900E-02
                                         16      0.472  1.891E-02  2.213E-02  1.700E-01
                                         15      0.507  6.705E-02  6.833E-02  1.900E-02
                                         14      0.528  2.020E-02  2.455E-02  2.150E-01
                                         11      0.570  4.298E-01  5.052E-01  1.754E-01
                                          9      0.647  5.889E-03  5.954E-03  1.100E-02
                                          3      1.353  6.018E-02  6.124E-02  1.766E-02
                                          2      1.453  4.169E-02  4.211E-02  1.000E-02
 54   1.500990   1.0  0             4                       (1)  0                                                                                                                                                                                                                              0.000000       
                                         10      0.649  8.497E-02  8.497E-02  0.000E+00
                                          8      0.691  6.536E-01  6.536E-01  0.000E+00
                                          2      1.459  1.569E-01  1.569E-01  0.000E+00
                                          1      1.501  1.046E-01  1.046E-01  0.000E+00
 55   1.502380  -1.0  0             2                      3,4+  0                                                                                                                                                                                                                              0.000000       
                                          3      1.359  6.250E-01  6.250E-01  0.000E+00
                                          2      1.459  3.750E-01  3.750E-01  0.000E+00
 56   1.510230   1.0  0             2                         1  0                                                                                                                                                                                                                              0.000000       
                                          2      1.467  5.714E-01  5.714E-01  0.000E+00
                                          1      1.510  4.286E-01  4.286E-01  0.000E+00
 57   1.533310   4.0 -1             3                      (4-)  0                                                                                                                                                                                                                              0.000000  9    
                                         20      0.464  1.235E-01  1.457E-01  1.800E-01
                                         15      0.544  5.368E-01  5.637E-01  5.000E-02
                                          3      1.390  2.899E-01  2.906E-01  2.600E-03
 58   1.537228   4.0  1            12                        4+  0                                                                                                                                                                                                                              0.000000 10    
                                         28      0.372  1.170E-01  1.767E-01  5.100E-01
                                         26      0.410  3.200E-02  3.302E-02  3.200E-02
                                         22      0.447  1.067E-02  1.280E-02  2.000E-01
                                         20      0.468  2.065E-02  2.112E-02  2.300E-02
                                         18      0.513  7.226E-02  7.363E-02  1.900E-02
                                         16      0.513  3.785E-02  4.315E-02  1.400E-01
                                         14      0.569  3.441E-01  4.046E-01  1.759E-01
                                         12      0.590  3.441E-03  3.785E-03  1.000E-01
                                         10      0.685  0.000E+00  0.000E+00  2.900E-02
                                          4      1.241  2.168E-02  2.184E-02  7.400E-03
                                          3      1.394  1.961E-01  1.993E-01  1.634E-02
                                          2      1.494  9.979E-03  1.004E-02  5.800E-03
 59   1.543690   4.0  1             6                        4+  0                                                                                                                                                                                                                              0.000000       
                                         20      0.474  1.118E-01  1.144E-01  2.300E-02
                                         14      0.576  7.988E-02  8.786E-02  1.000E-01
                                         11      0.617  1.544E-01  1.601E-01  3.700E-02
                                          4      1.248  6.390E-02  6.442E-02  8.100E-03
                                          3      1.400  5.325E-01  5.384E-01  1.100E-02
                                          2      1.500  3.461E-02  3.481E-02  5.700E-03
 60   1.548280   5.0  0             3                       (5)  0                                                                                                                                                                                                                              0.000000       
                                         23      0.452  6.061E-01  6.061E-01  0.000E+00
                                         20      0.479  0.000E+00  0.000E+00  0.000E+00
                                          4      1.253  3.939E-01  3.939E-01  0.000E+00
 61   1.552555   5.0  1  2.200E-09  7                        5+  0                                                                                                                                                                                                                              0.000000 11    
                                         45      0.131  7.740E-01  9.791E-01  2.650E-01
                                         22      0.462  1.471E-03  1.735E-03  1.800E-01
                                         16      0.529  3.947E-03  4.460E-03  1.300E-01
                                         14      0.584  7.507E-03  7.756E-03  3.310E-02
                                         12      0.605  2.244E-03  2.446E-03  9.000E-02
                                          4      1.257  2.554E-03  2.590E-03  1.400E-02
                                          3      1.409  1.935E-03  1.956E-03  1.100E-02
 62   1.553600   1.0  0             5                       (1)  0                                                                                                                                                                                                                              0.000000       
                                         21      0.468  6.906E-02  6.906E-02  0.000E+00
                                         19      0.509  6.105E-02  6.105E-02  0.000E+00
                                         10      0.702  2.251E-01  2.251E-01  0.000E+00
                                          2      1.511  3.815E-01  3.815E-01  0.000E+00
                                          1      1.554  2.633E-01  2.633E-01  0.000E+00
 63   1.567700   8.0 -1             0                      (8-)  0                                                                                                                                                                                                                              0.000000  8    
 64   1.570690   1.0  1             8                        1+  0                                                                                                                                                                                                                              0.000000 12    
