124   6.893000  -1.0  0             0            (1/2,3/2,5/2)+  0                                                                                                                                                                                                                              0.000000       
125   6.895000   4.5  1  1.342E-19  0                    (9/2+)  0                                                                                                                                                                                                                              0.000000       
126   6.908000   2.5 -1  6.612E-20  0                      5/2-  0                                                                                                                                                                                                                              0.000000       
127   6.923000   2.5 -1  1.014E-19  0                    (5/2)-  0                                                                                                                                                                                                                              0.000000       
128   6.947000  -1.0  0  3.510E-19  0            (1/2,3/2,5/2)+  0                                                                                                                                                                                                                              0.000000       
129   6.970000   2.5  1  2.281E-20  0                      5/2+  0                                                                                                                                                                                                                              0.000000       
130   6.996000   4.5  1  3.510E-19  0                      9/2+  0                                                                                                                                                                                                                              0.000000       
131   7.004000   4.5  1  4.562E-19  0                    (9/2+)  0                                                                                                                                                                                                                              0.000000       
132   7.022000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
133   7.033000   2.5  1  1.426E-19  0                      5/2+  0                                                                                                                                                                                                                              0.000000       
134   7.069000   2.5 -1  4.906E-20  0                      5/2-  0                                                                                                                                                                                                                              0.000000       
135   7.078000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
136   7.107000   2.5  1  2.304E-20  0                      5/2+  0                                                                                                                                                                                                                              0.000000       
137   7.113000  -1.0  0  3.259E-20  0                (3/2,5/2)-  0                                                                                                                                                                                                                              0.000000       
138   7.123000  -1.0  0  5.925E-20  0                            0                                                                                                                                                                                                                              0.000000       
139   7.142000   2.5  1  3.802E-20  0                      5/2+  0                                                                                                                                                                                                                              0.000000       
140   7.177000  -1.0  0             0            1/2-,3/2+,7/2-  0                                                                                                                                                                                                                              0.000000       
141   7.182000  -1.0  0             0            (1/2,3/2,5/2)+  0                                                                                                                                                                                                                              0.000000       
142   7.201000   2.5  1  1.141E-20  0                      5/2+  0                                                                                                                                                                                                                              0.000000       
143   7.206000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
144   7.216000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
145   7.245000   2.5 -1  3.802E-20  0                      5/2-  0                                                                                                                                                                                                                              0.000000       
146   7.264000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
147   7.279000   2.5  1  5.069E-20  0                      5/2+  0                                                                                                                                                                                                                              0.000000       
148   7.297000   3.5  1             0                    (7/2+)  0                                                                                                                                                                                                                              0.000000       
149   7.313000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
150   7.333000   2.5  1  1.984E-20  0                      5/2+  0                                                                                                                                                                                                                              0.000000       
151   7.338000   2.5 -1             0                      5/2-  0                                                                                                                                                                                                                              0.000000       
152   7.347000   2.5  1  4.562E-20  0                    (5/2+)  0                                                                                                                                                                                                                              0.000000       
153   7.352000   4.5  1  5.703E-20  0                    (9/2+)  0                                                                                                                                                                                                                              0.000000       
154   7.360000  -1.0  0             0            (1/2,3/2,5/2)+  0                                                                                                                                                                                                                              0.000000       
155   7.382000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
156   7.396000   4.5  1             0                    (9/2+)  0                                                                                                                                                                                                                              0.000000       
157   7.406000   2.5  0             0                     (5/2)  0                                                                                                                                                                                                                              0.000000       
158   7.421000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
159   7.469000   1.5  1             0                    (3/2)+  0                                                                                                                                                                                                                              0.000000       
160   7.474000  -1.0  0  1.037E-20  0                            0                                                                                                                                                                                                                              0.000000       
161   7.489000  -1.0  0             0               (7/2-,9/2+)  0                                                                                                                                                                                                                              0.000000       
162   7.494000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
163   7.523000   3.5  1             0                    (7/2+)  0                                                                                                                                                                                                                              0.000000       
164   7.538000   1.5  1  5.703E-20  0                    3/2(+)  0                                                                                                                                                                                                                              0.000000       
165   7.557000   1.5 -1  3.802E-20  0                      3/2-  0                                                                                                                                                                                                                              0.000000       
166   7.572000   1.5  1  4.562E-20  0                      3/2+  0                                                                                                                                                                                                                              0.000000       
167   7.606000   2.5 -1             0                    (5/2-)  0                                                                                                                                                                                                                              0.000000       
168   7.617000  -1.0  0             0            (1/2,3/2,5/2)+  0                                                                                                                                                                                                                              0.000000       
169   7.640000   4.5  1  1.521E-20  0                    (9/2+)  0                                                                                                                                                                                                                              0.000000       
170   7.650000   2.5  1             0                    (5/2+)  0                                                                                                                                                                                                                              0.000000       
171   7.660000   0.5 -1  1.521E-20  0                      1/2-  0                                                                                                                                                                                                                              0.000000       
172   7.718000   1.5 -1  2.281E-20  0                      3/2-  0                                                                                                                                                                                                                              0.000000       
173   7.742000   1.5  1             0                    (3/2+)  0                                                                                                                                                                                                                              0.000000       
174   7.777000   3.5 -1  1.304E-20  0                      7/2-  0                                                                                                                                                                                                                              0.000000       
175   7.815000   0.5  0             0                     (1/2)  0                                                                                                                                                                                                                              0.000000       
176   7.830000   2.5 -1  1.383E-20  0                      5/2-  0                                                                                                                                                                                                                              0.000000       
177   7.855000   4.5  1  1.690E-20  0                    (9/2)+  0                                                                                                                                                                                                                              0.000000       
178   7.874000   0.5 -1  2.281E-20  0                    (1/2-)  0                                                                                                                                                                                                                              0.000000       
179   7.894000  -1.0  0             0            (1/2,3/2,5/2)+  0                                                                                                                                                                                                                              0.000000       
180   7.903000   0.5  0             0                     (1/2)  0                                                                                                                                                                                                                              0.000000       
181   7.938000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
182   7.947000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
183   7.962000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
184   7.980000  -1.0  0             0            (1/2,3/2,5/2)+  0                                                                                                                                                                                                                              0.000000       
185   7.981000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
186   8.006000   1.5 -1  1.825E-20  0                    (3/2-)  0                                                                                                                                                                                                                              0.000000       
187   8.089000   1.5 -1  9.125E-21  0                    (3/2)-  0                                                                                                                                                                                                                              0.000000       
188   8.147000   2.5  1  6.083E-21  0                    (5/2+)  0                                                                                                                                                                                                                              0.000000       
189   8.450000   4.5  1             0                    (9/2+)  0                                                                                                                                                                                                                              0.000000       
190   8.645000   4.5  1             0                    (9/2+)  0                                                                                                                                                                                                                              0.000000       
191   8.879000   4.5  1  5.703E-20  0                      9/2+  0                                                                                                                                                                                                                              0.000000       
192   9.128000   4.5  1  2.535E-20  0                      9/2+  0                                                                                                                                                                                                                              0.000000       
193   9.269000   4.5  1  4.562E-20  0                      9/2+  0                                                                                                                                                                                                                              0.000000       
194   9.415000   4.5  1  4.148E-20  0                      9/2+  0                                                                                                                                                                                                                              0.000000       
195   9.513000   4.5  1  3.042E-20  0                      9/2+  0                                                                                                                                                                                                                              0.000000       
196   9.659000   4.5  1  2.851E-20  0                      9/2+  0                                                                                                                                                                                                                              0.000000       
197   9.698000   4.5  1  3.802E-20  0                      9/2+  0                                                                                                                                                                                                                              0.000000       
198   9.815000   4.5  1  3.510E-20  0                      9/2+  0                                                                                                                                                                                                                              0.000000       
199  10.500000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
200  11.100000   4.5  1             0                    (9/2+)  0                                                                                                                                                                                                                              0.000000       
201  13.400000   3.5  1             0                    (7/2+)  0                                                                                                                                                                                                                              0.000000       
 42Sc   42   21  119  101   53    2   11.550050    4.272230
  1   0.000000   0.0  1  6.813E-01  0 u                      0+  1 =  1.0000E+02 %EC+%B+                                                                                                                                                                                                        0.000000       
  2   0.611051   1.0  1  2.800E-14  1 u                      1+  0                                                                                                                                                                                                                              0.000000       
                                          1      0.611  9.998E-01  1.000E+00  2.150E-04
  3   0.616280   7.0  1  6.170E+01  0 u                    (7)+  1 =  1.0000E+02 %EC+B+                                                                                                                                                                                                         0.000000       
  4   1.490430   3.0  1  3.100E-11  1 u                      3+  0                                                                                                                                                                                                                              0.000000       
                                          2      0.879  9.999E-01  1.000E+00  1.500E-04
  5   1.510100   5.0  1  4.500E-11  1 u                    (5+)  0                                                                                                                                                                                                                              0.000000       
                                          3      0.894  9.999E-01  1.000E+00  1.440E-04
  6   1.586310   2.0  1  6.900E-14  2 u                      2+  0                                                                                                                                                                                                                              0.000000       
                                          2      0.975  9.132E-01  9.132E-01  8.320E-05
                                          1      1.586  8.675E-02  8.676E-02  1.612E-04
  7   1.704000   5.0 -1             0 n                          0                                                                                                                                                                                                                              0.000000       
  8   1.846000   3.0  1  3.500E-09  2 u                    (3+)  0                                                                                                                                                                                                                              0.000000       
                                          6      0.260  0.000E+00  0.000E+00  5.000E-03
                                          2      1.235  0.000E+00  0.000E+00  8.110E-05
  9   1.873600   0.0  1  7.000E-14  1 u                      0+  0                                                                                                                                                                                                                              0.000000       
                                          2      1.263  9.999E-01  1.000E+00  6.520E-05
 10   1.888900   1.0  1  4.200E-14  1 u                      1+  0                                                                                                                                                                                                                              0.000000       
                                          1      1.889  9.998E-01  1.000E+00  2.290E-04
 11   2.187540   3.0  1  5.400E-13  2 c                  (2,3)+  0                                                                                                                                                                                                                              0.000000       
                                          6      0.601  9.494E-01  9.497E-01  3.200E-04
                                          2      1.576  5.032E-02  5.032E-02  1.571E-04
 12   2.222700   1.0  1  8.700E-14  2 u                     (1)  0                                                                                                                                                                                                                              0.000000       
                                          6      0.636  4.998E-01  5.000E-01  2.800E-04
                                          1      2.223  4.998E-01  5.000E-01  3.630E-04
 13   2.223150   2.0  1  6.300E-13  2 c                 (2+,3+)  0                                                                                                                                                                                                                              0.000000       
                                          6      0.637  9.494E-01  9.497E-01  2.800E-04
                                          4      0.733  5.032E-02  5.033E-02  1.900E-04
 14   2.269130   1.0  1  7.000E-14  4 c                  (1,2+)  0                                                                                                                                                                                                                              0.000000       
                                         10      0.380  6.248E-02  6.256E-02  1.300E-03
                                          6      0.683  5.207E-01  5.208E-01  2.300E-04
                                          2      1.658  2.187E-01  2.187E-01  1.680E-04
                                          1      2.269  1.979E-01  1.979E-01  3.820E-04
 15   2.296500   3.0  1             1 g                          0                                                                                                                                                                                                                              0.000000       
                                          6      0.710  9.998E-01  1.000E+00  2.100E-04
 16   2.389060   3.0  1             2 u                      3+  0                                                                                                                                                                                                                              0.000000       
                                          5      0.879  8.771E-01  8.772E-01  1.500E-04
                                          4      0.899  1.228E-01  1.228E-01  1.180E-04
 17   2.433330   4.0  1  1.400E-13  2 c                (3,4,5)+  0                                                                                                                                                                                                                              0.000000       
                                          5      0.923  4.791E-01  4.792E-01  1.110E-04
                                          4      0.943  5.208E-01  5.208E-01  1.060E-04
 18   2.455000   2.0  1  1.800E-13  1 c                  (1,2+)  0                                                                                                                                                                                                                              0.000000       
                                          1      2.455  9.994E-01  1.000E+00  5.520E-04
 19   2.486590   2.0  1  5.000E-14  2 u                      2+  0                                                                                                                                                                                                                              0.000000       
                                          4      0.996  2.307E-01  2.307E-01  9.300E-05
                                          2      1.875  7.691E-01  7.693E-01  2.500E-04
 20   2.507000   2.0  1             0 c                (1,2,3)+  0                                                                                                                                                                                                                              0.000000       
 21   2.535100   1.0  1  6.600E-13  1 c                  (1,2+)  0                                                                                                                                                                                                                              0.000000       
                                          1      2.535  9.995E-01  1.000E+00  4.930E-04
 22   2.586800   4.0 -1             1 c                 (1+:5+)  0                                                                                                                                                                                                                              0.000000       
                                          4      1.096  1.000E+00  1.000E+00  3.980E-05
 23   2.650980   2.0  1  3.500E-14  2 c                  (1+,2)  0                                                                                                                                                                                                                              0.000000       
                                         10      0.762  9.909E-02  9.911E-02  1.800E-04
                                          6      1.065  9.008E-01  9.009E-01  8.100E-05
 24   2.669000   3.0 -1             0 n                          0                                                                                                                                                                                                                              0.000000       
 25   2.726000   4.0 -1             0 n                          0                                                                                                                                                                                                                              0.000000       
 26   2.795300   6.0 -1             1 c                 (5+:9+)  0                                                                                                                                                                                                                              0.000000       
                                          3      2.179  9.992E-01  1.000E+00  7.710E-04
 27   2.815370   4.0  1  3.500E-14  3 u                      4+  0                                                                                                                                                                                                                              0.000000       
                                          8      0.969  4.878E-02  4.878E-02  9.900E-05
                                          5      1.305  6.097E-01  6.098E-01  7.800E-05
                                          4      1.325  3.414E-01  3.415E-01  8.100E-05
 28   2.833200   2.0  1  2.100E-13  1 c               (2+,3,4+)  0                                                                                                                                                                                                                              0.000000       
                                          6      1.247  9.999E-01  1.000E+00  7.200E-05
 29   2.847600   3.0  1  2.000E-13  1 u                      3+  0                                                                                                                                                                                                                              0.000000       
                                          6      1.261  9.999E-01  1.000E+00  7.400E-05
 30   2.883000   1.0 -1             0 n                          0                                                                                                                                                                                                                              0.000000       
 31   2.910400   3.0  1  8.000E-13  1 c                (3,4,5)+  0                                                                                                                                                                                                                              0.000000       
                                          4      1.420  9.999E-01  1.000E+00  9.700E-05
 32   2.964000   3.0 -1             0 n                          0                                                                                                                                                                                                                              0.000000       
 33   2.995530   5.0  1  1.400E-13  2 c                (3,4,5)+  0                                                                                                                                                                                                                              0.000000       
                                         16      0.606  1.999E-01  1.999E-01  4.290E-04
                                         13      0.772  7.994E-01  8.001E-01  7.770E-04
 34   3.022800   4.0 -1             1 u                    (4)-  0                                                                                                                                                                                                                              0.000000       
                                          5      1.513  9.997E-01  1.000E+00  2.930E-04
 35   3.089100   5.0  1  2.100E-13  1 u                      5+  0                                                                                                                                                                                                                              0.000000       
                                          3      2.473  9.994E-01  1.000E+00  5.570E-04
 36   3.146000   0.0 -1             0 n                          0                                                                                                                                                                                                                              0.000000       
 37   3.166000   3.0  1             0 c                (3,4,5)+  0                                                                                                                                                                                                                              0.000000       
 38   3.182000   1.0 -1             0 n                          0                                                                                                                                                                                                                              0.000000       
 39   3.223820   4.0 -1  2.100E-13  3 c               (3+,4,5+)  0                                                                                                                                                                                                                              0.000000       
                                         16      0.835  4.097E-01  4.098E-01  6.840E-05
                                         13      1.001  3.196E-01  3.197E-01  1.980E-04
                                          5      1.714  2.704E-01  2.706E-01  4.460E-04
 40   3.242000   5.0  1             0 c                (5,6,7)+  0                                                                                                                                                                                                                              0.000000       
 41   3.281000   6.0  1             0 c                  (0:7)+  0                                                                                                                                                                                                                              0.000000       
 42   3.321360   2.0 -1  1.400E-13  2 c               (1+,2,3+)  0                                                                                                                                                                                                                              0.000000       
                                          4      1.831  4.996E-01  4.999E-01  5.310E-04
                                          2      2.710  4.996E-01  5.001E-01  1.089E-03
 43   3.322800   3.0  1  3.500E-14  2 c               (3+,4,5+)  0                                                                                                                                                                                                                              0.000000       
                                          5      1.813  5.713E-01  5.714E-01  2.520E-04
                                          4      1.832  4.285E-01  4.286E-01  2.300E-04
 44   3.345000   3.0 -1             0 n                          0                                                                                                                                                                                                                              0.000000       
 45   3.366000   5.0 -1             0 n                          0                                                                                                                                                                                                                              0.000000       
 46   3.392700   1.0  1  6.200E-14  2 c                (1,2,3)+  0                                                                                                                                                                                                                              0.000000       
                                         27      0.576  0.000E+00  0.000E+00  1.980E-03
                                         19      0.905  0.000E+00  0.000E+00  1.160E-04
 47   3.446000   5.0 -1             0 n                          0                                                                                                                                                                                                                              0.000000       
 48   3.468000   2.0 -1             0 n                          0                                                                                                                                                                                                                              0.000000       
 49   3.493000   5.0 -1             0 n                          0                                                                                                                                                                                                                              0.000000       
 50   3.512000   1.0 -1             0 n                          0                                                                                                                                                                                                                              0.000000       
 51   3.529000   1.0 -1             0 n                          0                                                                                                                                                                                                                              0.000000       
 52   3.580000   1.0 -1             0 n                          0                                                                                                                                                                                                                              0.000000       
 53   3.602000   5.0  1             0 c                (5,6,7)+  0                                                                                                                                                                                                                              0.000000       
 54   3.668700  -1.0  0             2                            0                                                                                                                                                                                                                              0.000000       
                                         17      1.235  0.000E+00  0.000E+00  0.000E+00
                                         13      1.446  0.000E+00  0.000E+00  0.000E+00
 55   3.687800   1.0  1  2.800E-14  3                        1+  0                                                                                                                                                                                                                              0.000000       
