#Constant Temperature fit results; RIPL II discrete level library; February 2005 by T. Belgya 
#  Z   A El         T        dT        U0       dU0NlevNmax  N0  Nc     Umax       Uc     Chi Fit Flag NoX  Xm  EX   sigma
#               [MeV]     [MeV]     [MeV]     [MeV]                    [MeV]    [MeV]                         [MeV]       
#-------------------------------------------------------------------------------------------------------------------------
  53 141 I    0.68456   0.04956   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  54 141 Xe   0.68456   0.04956   0.00000   1.00000  19   1   1   1  0.00000  0.00000                  0             0.000
  55 141 Cs   0.68456   0.04956  -1.03003   0.13831  33  19  14   1  0.97980  0.00000  4.556E-02       0             0.000
  56 141 Ba   0.68456   0.04956  -0.62210   0.14459  84  39   7   1  1.87401  0.00000  1.025E-01   F   0             3.453
  57 141 La   0.68456   0.04956  -0.54935   0.12815  33  25   7   1  1.92630  0.00000  4.084E-02 *     0             2.162
  58 141 Ce   0.68456   0.04956  -0.08806   0.17361  89  50  20   5  2.58300  1.36870  7.670E-03 *     0             2.968
  59 141 Pr   0.68456   0.04956  -0.31311   0.16831 112  70   7   4  2.58360  1.12700  1.600E-02 *     0             3.123
  60 141 Nd   0.68456   0.04956  -0.09193   0.15767  89  53   7   5  2.61903  1.34548  7.886E-02   F   1  63  2.888  2.728
  61 141 Pm   0.68456   0.04956  -0.66188   0.13699  67  18  14   3  1.31330  0.40380  2.077E-02       0             3.053
  62 141 Sm   0.68456   0.04956  -0.75862   0.11977  84  18   7   4  1.18060  0.38523  6.385E-02   F   0             2.933
  63 141 Eu   0.68456   0.04956  -0.97661   0.13247  62  15  14   2  0.86987  0.09645  1.611E-02       0             3.722
  64 141 Gd   0.68456   0.04956  -0.88723   0.11818  66  17   7   1  0.99460  0.00000  6.828E-02   F   0             2.961
  65 141 Tb   0.68456   0.04956   0.00000   1.00000   6   1   1   1  0.00000  0.00000                  5   2  0.000  0.000
  66 141 Dy   0.68456   0.04956   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  67 141 Ho   0.68456   0.04956   0.00000   1.00000  16   1   1   2  0.00000  0.06600                  5   3  0.066  0.000
  52 142 Te   0.62847   0.04140   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  53 142 I    0.62847   0.04140   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  54 142 Xe   0.62847   0.04140   0.41197   0.08323  23   8   7   2  1.73220  0.28720  2.248E-02       0             0.000
  55 142 Cs   0.62847   0.04140  -1.08209   0.08905  66  11   7   1  0.41934  0.00000  1.698E-01   F  34  33  0.000  1.223
  56 142 Ba   0.62847   0.04140   0.19565   0.09561  38  14   7   3  1.84841  0.83481  3.585E-02       0             2.676
  57 142 La   0.62847   0.04140  -1.08289   0.09627  24  15   7   1  0.60446  0.00000  2.550E-01   F   0             1.752
  58 142 Ce   0.62847   0.04140   0.46170   0.14441 122  77   7   8  3.18037  2.00489  7.560E-03 *     0             2.723
  59 142 Pr   0.62847   0.04140  -1.08266   0.13395 171  42  15   6  1.29052  0.08500  1.314E-02 *     0             3.153
  60 142 Nd   0.62847   0.04140   0.95588   0.11575 245  30   7   7  3.12806  2.24400  9.620E-03 *     0             2.518
  61 142 Pm   0.62847   0.04140  -0.76857   0.08952  58  11   7   1  0.70680  0.00000  6.290E-02   F   0             2.424
  62 142 Sm   0.62847   0.04140   0.72349   0.10457  99  20   7   2  2.58200  0.76808  8.170E-02   F  38  62  0.000  2.503
  63 142 Eu   0.62847   0.04140  -0.92340   0.10156 128  18   7   1  0.75033  0.00000  2.544E-01   F  97  32  0.000  1.347
  64 142 Gd   0.62847   0.04140   0.70241   0.09562 124  14   7   2  2.34360  0.51520  4.710E-02       0             2.585
  65 142 Tb   0.62847   0.04140  -0.72691   0.08743  36  10   7   1  0.70990  0.00000  4.933E-02       0             4.084
  66 142 Dy   0.62847   0.04140   0.00000   1.00000   7   1   1   1  0.00000  0.00000                  0             0.000
  67 142 Ho   0.62847   0.04140   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  52 143 Te   0.57562   0.03455   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  54 143 Xe   0.57562   0.03455   0.00000   1.00000   9   1   1   1  0.00000  0.00000                  0             0.000
  55 143 Cs   0.57562   0.03455  -0.21540   0.09231  30  15  14   7  1.39800  0.76910  1.105E-01   F   0             4.763
  56 143 Ba   0.57562   0.03455  -0.80571   0.08391  50  19   7   1  0.83410  0.00000  8.085E-02   F   0             2.569
  57 143 La   0.57562   0.03455  -0.62397   0.08831  47  24   7   1  1.30300  0.00000  2.445E-02 *     0             2.143
  58 143 Ce   0.57562   0.03455  -0.28886   0.09443  77  30   7   3  1.73900  0.04228  2.490E-02 *     0             2.465
  59 143 Pr   0.57562   0.03455  -0.40561   0.08360  30  18   7   2  1.39740  0.05736  3.327E-02 *     0             2.005
  60 143 Nd   0.57562   0.03455   0.09559   0.12604 253  94   7   6  2.70058  1.43123  1.238E-02 *     0             3.265
  61 143 Pm   0.57562   0.03455   0.16320   0.08994  91  23   7   5  2.00725  1.17319  1.189E-02 *     0             2.927
  62 143 Sm   0.57562   0.03455   0.38984   0.08373  90  17   7   6  1.99000  1.36926  3.546E-02       0             2.240
  63 143 Eu   0.57562   0.03455  -0.29929   0.09452 203  17  14   1  1.33124  0.00000  1.010E-02      41 163  0.000  3.620
  64 143 Gd   0.57562   0.03455  -0.38796   0.06948 108   8   7   1  0.78790  0.00000  5.776E-02   F  16  93  0.000  0.000
  65 143 Tb   0.57562   0.03455   0.40823   0.09236 104  15  14   1  1.96680  0.00000  4.083E-04       1   2  0.000  6.156
  66 143 Dy   0.57562   0.03455  -0.41291   0.07137  80   9   7   1  0.84550  0.00000  3.698E-02       0             0.000
  67 143 Ho   0.57562   0.03455   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  53 144 I    0.52783   0.02927   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  1   1  0.000  0.000
  54 144 Xe   0.52783   0.02927   0.00000   1.00000   6   1   1   1  0.00000  0.00000                  0             0.000
  55 144 Cs   0.52783   0.02927   0.00000   1.00000  11   1   1   1  0.00000  0.00000                  8   4  0.000  0.000
  56 144 Ba   0.52783   0.02927  -0.03268   0.05889  32   8   7   3  1.03883  0.53019  6.824E-02   F   0             0.000
  57 144 La   0.52783   0.02927  -0.87424   0.07067  26  19   7   1  0.66988  0.00000  1.367E-01   F   0             1.776
  58 144 Ce   0.52783   0.02927   0.51804   0.07562  62  22   7   3  2.15280  0.93865  8.060E-03 *     0             2.693
  59 144 Pr   0.52783   0.02927   0.00000   1.00000   5   1   1   5  0.00000  0.13352                  0             0.000
  60 144 Nd   0.52783   0.02927   0.75910   0.10894 202 100   7  15  3.18561  2.29541  8.860E-03 *     0             3.008
  61 144 Pm   0.52783   0.02927  -0.57295   0.08532  85  24  14   1  1.12700  0.00000  1.240E-02 *     0             3.765
  62 144 Sm   0.52783   0.02927   1.31563   0.07512 163  21   7   3  2.88301  1.81017  4.196E-02       0             2.435
  63 144 Eu   0.52783   0.02927  -0.38539   0.07390 145  21   7   4  1.20140  0.58040  5.578E-02   F 110  80  0.000  3.121
  64 144 Gd   0.52783   0.02927   1.16634   0.06657 160  13   7   2  2.47160  0.74300  3.920E-02      71  90  0.000  2.990
  65 144 Tb   0.52783   0.02927  -0.58079   0.06055  32   9   7   1  0.54450  0.00000  8.533E-02   F   0             0.000
  66 144 Dy   0.52783   0.02927   0.00000   1.00000  15   1   1   1  0.00000  0.00000                  0             0.000
  67 144 Ho   0.52783   0.02927   0.00000   1.00000  15   1   1   1  0.00000  0.00000                  0             0.000
  68 144 Er   0.52783   0.02927   0.00000   1.00000   2   1   1   2  0.00000  0.33000                  0             0.000
  69 144 Tm   0.52783   0.02927   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  53 145 I    0.48581   0.02546   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  54 145 Xe   0.48581   0.02546   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  55 145 Cs   0.48581   0.02546   0.00000   1.00000   8   1   1   1  0.00000  0.00000                  0             0.000
  56 145 Ba   0.48581   0.02546  -0.71111   0.07065  59  32   7   1  0.97180  0.00000  1.968E-01   F   0             3.135
  57 145 La   0.48581   0.02546  -0.66888   0.06806  45  15  14   1  0.63750  0.00000  3.341E-02       0             0.000
  58 145 Ce   0.48581   0.02546  -0.62449   0.05978  53  16   7   1  0.70870  0.00000  6.023E-02   F   0             2.817
  59 145 Pr   0.48581   0.02546  -0.44608   0.06806  26  15  14   2  0.85943  0.06265  3.155E-02       0             2.037
  60 145 Nd   0.48581   0.02546  -0.17279   0.07227 141  27  10  10  1.42760  0.93692  7.020E-03 *     0             2.826
  61 145 Pm   0.48581   0.02546  -0.24607   0.07416  87  34   9   3  1.50700  0.49231  2.450E-02 *     0             3.273
  62 145 Sm   0.48581   0.02546   0.50368   0.06815 169  25   7  12  2.04997  1.72920  7.749E-02   F  24 146  0.000  3.091
  63 145 Eu   0.48581   0.02546   0.42267   0.07322 276  22  14   6  1.91550  1.36800  3.886E-02       0             2.726
  64 145 Gd   0.48581   0.02546   0.53399   0.05123 152   8   7   7  1.52500  1.49820  4.507E-02      46 107  0.000  0.000
  65 145 Tb   0.48581   0.02546   0.00000   1.00000  72   1   1   1  0.00000  0.00000                 72   1  0.000  0.000
  66 145 Dy   0.48581   0.02546   0.00000   1.00000  13   1   1   1  0.00000  0.00000                  0             0.000
  67 145 Ho   0.48581   0.02546   0.00000   1.00000   5   1   1   1  0.00000  0.00000                  0             0.000
  68 145 Er   0.48581   0.02546   0.00000   1.00000   4   1   1   1  0.00000  0.00000                  0             0.000
  69 145 Tm   0.48581   0.02546   0.00000   1.00000   6   1   1   1  0.00000  0.00000                  0             0.000
  54 146 Xe   0.44960   0.02281   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  55 146 Cs   0.44960   0.02281   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  56 146 Ba   0.44960   0.02281   0.13171   0.04723  43   9   7   3  1.11522  0.51350  3.569E-02       0             0.000
  57 146 La   0.44960   0.02281  -0.69564   0.05895  49  24   7   1  0.72250  0.00000  2.261E-01   F   1   2  0.000  2.024
  58 146 Ce   0.44960   0.02281   0.39393   0.06050 119  25   7   9  1.83185  1.27400  1.231E-01   F   0             2.901
  59 146 Pr   0.44960   0.02281   0.00000   1.00000   9   1   1   1  0.00000  0.00000                  0             0.000
  60 146 Nd   0.44960   0.02281   0.53038   0.06511 292  33   7   9  2.09579  1.51752  7.240E-03 *     0             2.677
  61 146 Pm   0.44960   0.02281  -0.94438   0.07201  79  44  14   1  0.92082  0.00000  4.082E-02 *     0             3.719
  62 146 Sm   0.44960   0.02281   1.13025   0.06496 168  32   7  11  2.68472  2.22244  8.350E-03 *     0             2.668
  63 146 Eu   0.44960   0.02281  -0.59358   0.05044  36  12   7   6  0.49817  0.31650  1.335E-01   F   0             3.135
  64 146 Gd   0.44960   0.02281   1.97326   0.06723 197  36   7   7  3.55200  2.98193  6.382E-02   F  42 156  0.000  3.460
  65 146 Tb   0.44960   0.02281  -0.44384   0.05225  27  14   7   1  0.68214  0.00000  1.320E-01   F   5  23  0.000  1.173
  66 146 Dy   0.44960   0.02281   1.81524   0.04586  22   8   7   1  2.80870  0.00000  1.082E-01   F   0             0.000
  67 146 Ho   0.44960   0.02281   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  68 146 Er   0.44960   0.02281   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  69 146 Tm   0.44960   0.02281   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  54 147 Xe   0.41895   0.02099   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  55 147 Cs   0.41895   0.02099   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  56 147 Ba   0.41895   0.02099  -0.72588   0.05990  57  40   7   1  0.80170  0.00000  1.885E-01   F   0             1.504
  57 147 La   0.41895   0.02099  -0.79287   0.06057  56  23  14   1  0.51080  0.00000  6.757E-02   F   0             2.574
  58 147 Ce   0.41895   0.02099  -0.59951   0.05644  49  28   7   1  0.78601  0.00000  1.983E-01   F   0             2.197
  59 147 Pr   0.41895   0.02099  -0.59467   0.05792  55  18  14   1  0.63800  0.00000  8.253E-02   F   0             2.666
  60 147 Nd   0.41895   0.02099  -0.35797   0.05487 137  25   7   3  1.04148  0.12792  1.949E-02 *     0             2.458
  61 147 Pm   0.41895   0.02099  -0.41324   0.06602 135  39  13   2  1.21390  0.09110  2.144E-02 *     0             3.047
  62 147 Sm   0.41895   0.02099  -0.07867   0.06577  98  41  11   4  1.60094  0.71662  1.980E-02 *     0             2.652
  63 147 Eu   0.41895   0.02099   0.03620   0.06308 202  28  14   3  1.42130  0.62527  6.444E-02   F  89 114  0.000  3.381
  64 147 Gd   0.41895   0.02099   0.58724   0.05166 243  18   7   3  1.79720  1.15256  4.553E-02     103 141  0.000  3.281
  65 147 Tb   0.41895   0.02099   0.51112   0.05979 202  21  14   1  1.77586  0.00000  3.908E-02      10 193  0.000  3.143
  66 147 Dy   0.41895   0.02099   0.90493   0.04339  21   9   7   1  1.92460  0.00000  1.680E-01   F   0             0.000
  67 147 Ho   0.41895   0.02099   1.55085   0.05611  92  15  14   1  2.68710  0.00000  3.507E-03       0             7.203
  68 147 Er   0.41895   0.02099   0.00000   1.00000  16   1   1   1  0.00000  0.00000                 14   3  0.000  0.000
  69 147 Tm   0.41895   0.02099   0.00000   1.00000  13   1   1   2  0.00000  0.06800                  0             0.000
  54 148 Xe   0.39346   0.01972   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  55 148 Cs   0.39346   0.01972   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  56 148 Ba   0.39346   0.01972   0.00000   1.00000  16   1   1   4  0.00000  0.68720                  0             0.000
  57 148 La   0.39346   0.01972  -0.70427   0.04714  26  18   7   1  0.40115  0.00000  2.480E-01   F   0             0.000
  58 148 Ce   0.39346   0.01972   0.10472   0.04077  50   9   7   2  0.98990  0.15847  7.190E-02   F   0             0.000
  59 148 Pr   0.39346   0.01972   0.00000   1.00000  17   1   1   1  0.00000  0.00000                  0             0.000
  60 148 Nd   0.39346   0.01972   0.43614   0.05354 114  27   7  10  1.72900  1.27969  1.215E-02 *     0             2.387
  61 148 Pm   0.39346   0.01972  -0.69576   0.06427  44  35  19   1  0.70000  0.00000  1.447E-02 *     0             4.405
  62 148 Sm   0.39346   0.01972   0.81831   0.06167 290  49   7   5  2.44229  1.42446  2.343E-02 *     0             2.809
  63 148 Eu   0.39346   0.01972  -0.02267   0.03962  93   8   7  15  0.81140  1.84110  6.177E-02   F  32  62  0.000  0.000
  64 148 Gd   0.39346   0.01972   1.09632   0.03967 305   8   7   5  1.91298  1.81089  3.929E-03     144 162  0.000  0.000
  65 148 Tb   0.39346   0.01972  -0.50405   0.04374  83  12   7   1  0.42580  0.00000  1.848E-01   F   0             4.047
  66 148 Dy   0.39346   0.01972   1.99174   0.04087  57   9   7   8  2.85390  2.83220  3.179E-02       0             0.000
  67 148 Ho   0.39346   0.01972  -0.47339   0.03968  27   8   7   1  0.32130  0.00000  1.482E-01   F  15   2  0.000  0.000
  68 148 Er   0.39346   0.01972   1.95090   0.03967  62   8   7   2  2.78210  0.64589  2.787E-02       0             0.000
  69 148 Tm   0.39346   0.01972   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  1   1  0.000  0.000
  55 149 Cs   0.37271   0.01879   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  56 149 Ba   0.37271   0.01879   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  57 149 La   0.37271   0.01879   0.00000   1.00000  11   1   1   1  0.00000  0.00000                  0             0.000
  58 149 Ce   0.37271   0.01879  -0.56630   0.04875  44  27   7   1  0.66170  0.00000  1.053E-01   F   0             2.874
  59 149 Pr   0.37271   0.01879  -0.31058   0.05021  23  15  14   1  0.71280  0.00000  6.202E-02   F   0             0.000
  60 149 Nd   0.37271   0.01879  -0.58876   0.05022  88  28   7   3  0.64700  0.13845  2.250E-01   F   0             2.695
  61 149 Pm   0.37271   0.01879  -0.51579   0.06001  91  36  16  13  0.80864  0.46219  1.374E-02 *     0             3.035
  62 149 Sm   0.37271   0.01879  -0.24619   0.04816 194  22   7   5  0.88194  0.35004  7.904E-02   F   1 150  3.181  2.911
  63 149 Eu   0.37271   0.01879  -0.19572   0.05758 131  31  14   3  1.09758  0.45800  1.158E-02 *     0             2.873
  64 149 Gd   0.37271   0.01879   0.16370   0.03776 394   8   7   7  0.95581  0.87335  6.485E-02   F 211 184  0.000  0.000
  65 149 Tb   0.37271   0.01879  -0.12526   0.05024 179  15  14   2  0.87256  0.03578  4.666E-02      74 106  0.000  3.152
  66 149 Dy   0.37271   0.01879   0.80098   0.04431  81  15   7   1  1.78220  0.00000  4.846E-02       0             2.855
  67 149 Ho   0.37271   0.01879   0.62879   0.05023  82  15  14   1  1.64890  0.00000  3.168E-02       0             4.131
  68 149 Er   0.37271   0.01879   0.00000   1.00000  15   1   1   1  0.00000  0.00000                  5  11  2.611  0.000
  69 149 Tm   0.37271   0.01879   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  70 149 Yb   0.37271   0.01879   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  55 150 Cs   0.35637   0.01805   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  56 150 Ba   0.35637   0.01805   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  57 150 La   0.35637   0.01805   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  58 150 Ce   0.35637   0.01805   0.00000   1.00000   5   1   1   2  0.00000  0.09710                  0             0.000
  59 150 Pr   0.35637   0.01805   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  60 150 Nd   0.35637   0.01805   0.17586   0.03627 134   8   7  12  0.93486  1.13780  7.205E-02   F   0             0.000
  61 150 Pm   0.35637   0.01805   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  62 150 Sm   0.35637   0.01805   0.59187   0.05048 180  31   7  15  1.88330  1.64252  3.594E-02 *     0             2.772
  63 150 Eu   0.35637   0.01805  -0.60819   0.05901  85  36  19   1  0.68300  0.00000  1.076E-02 *     0             3.291
  64 150 Gd   0.35637   0.01805   0.83782   0.03630 394   8   7   5  1.59243  1.28842  4.213E-02     259 136  0.000  0.000
  65 150 Tb   0.35637   0.01805   0.74246   0.03623 116   8   7   1  1.58650  0.00000  3.121E-01   F  53  64  0.000  0.000
  66 150 Dy   0.35637   0.01805   1.77277   0.03629  86   8   7   2  2.58290  0.80300  1.675E-01   F   0             0.000
  67 150 Ho   0.35637   0.01805   0.00000   1.00000  17   1   1   1  0.00000  0.00000                  0             0.000
  68 150 Er   0.35637   0.01805   1.96580   0.03631  29   8   7   1  2.73380  0.00000  6.409E-02   F   0             0.000
  69 150 Tm   0.35637   0.01805   0.00000   1.00000   6   1   1   1  0.00000  0.00000                  0             0.000
  70 150 Yb   0.35637   0.01805   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  71 150 Lu   0.35637   0.01805   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  55 151 Cs   0.34421   0.01744   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  56 151 Ba   0.34421   0.01744   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  57 151 La   0.34421   0.01744   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  58 151 Ce   0.34421   0.01744   0.00000   1.00000  15   1   1   1  0.00000  0.00000                  1   2  0.000  0.000
  59 151 Pr   0.34421   0.01744   0.00000   1.00000  19   1   1   1  0.00000  0.00000                 12   2  0.000  0.000
  60 151 Nd   0.34421   0.01744   0.00000   1.00000  96   1   1   1  0.00000  0.00000                  9   6  0.000  0.000
  61 151 Pm   0.34421   0.01744  -0.43315   0.04749 132  25   9   6  0.70100  0.25569  2.050E-02 *     0             3.400
  62 151 Sm   0.34421   0.01744  -0.73097   0.05891 236  42  20   4  0.53181  0.06970  1.598E-02 *     0             2.905
  63 151 Eu   0.34421   0.01744  -0.53047   0.05174 177  29  13   3  0.63270  0.19624  2.463E-02 *     0             2.941
  64 151 Gd   0.34421   0.01744  -0.16606   0.04610 226  25   7   6  0.93877  0.57562  1.047E-01   F 118 109  0.000  2.834
  65 151 Tb   0.34421   0.01744  -0.07494   0.04824 309  18  14   1  0.91778  0.00000  2.580E-02     158 152  0.000  2.948
  66 151 Dy   0.34421   0.01744   0.23295   0.04290 176  18   7   1  1.22169  0.00000  6.448E-02   F  86  91  0.000  2.869
  67 151 Ho   0.34421   0.01744   0.24456   0.04661  66  15  14   1  1.20210  0.00000  9.372E-02   F   0             2.844
  68 151 Er   0.34421   0.01744   0.83730   0.03509  57   8   7   1  1.54855  0.00000  1.480E-02       0             0.000
  69 151 Tm   0.34421   0.01744   3.01939   0.04766  20  17  14   1  4.40720  0.00000  4.680E-01   F   4   2  0.000  7.078
  70 151 Yb   0.34421   0.01744   0.00000   1.00000  11   1   1   1  0.00000  0.00000                 10   2  0.000  0.000
  71 151 Lu   0.34421   0.01744   0.00000   1.00000  11   1   1   2  0.00000  0.07800                  0             0.000
  72 151 Hf   0.34421   0.01744   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  56 152 Ba   0.33615   0.01689   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  57 152 La   0.33615   0.01689   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  58 152 Ce   0.33615   0.01689   0.00000   1.00000   9   1   1   1  0.00000  0.00000                  0             0.000
  59 152 Pr   0.33615   0.01689   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  60 152 Nd   0.33615   0.01689   0.46046   0.03680  44  11   7   4  1.25090  0.48395  4.337E-02       0             3.657
  61 152 Pm   0.33615   0.01689   0.00000   1.00000  15   1   1   1  0.00000  0.00000                  1  15  0.150  0.000
  62 152 Sm   0.33615   0.01689   0.43637   0.04988 153  40   7  13  1.82119  1.22148  4.623E-02 *     0             3.144
  63 152 Eu   0.33615   0.01689  -1.03349   0.06737 196 150  14   8  0.64850  0.10811  5.133E-02 * F   0             3.345
  64 152 Gd   0.33615   0.01689   0.64410   0.04805 101  34   7  13  2.01163  1.43402  5.655E-02 * F   0             2.825
  65 152 Tb   0.33615   0.01689  -0.12794   0.03389 101   8   7   9  0.60030  0.80610  1.521E-01   F  29  73  0.000  0.000
  66 152 Dy   0.33615   0.01689   0.98474   0.03747 250  12   7   4  1.94462  1.26120  2.453E-01   F  82 169  0.000  2.514
  67 152 Ho   0.33615   0.01689   0.51197   0.03467  32   9   7   3  1.50344  0.17940  7.353E-01   F   0             0.000
  68 152 Er   0.33615   0.01689   1.83533   0.03383  54   8   7   3  2.94770  1.48088  9.450E-01   F   0             0.000
  69 152 Tm   0.33615   0.01689   0.00000   1.00000  20   1   1   1  0.00000  0.00000                 13   7  0.000  0.000
  70 152 Yb   0.33615   0.01689   0.00000   1.00000   7   1   1   2  0.00000  1.53140                  0             0.000
  71 152 Lu   0.33615   0.01689   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  57 153 La   0.33206   0.01638   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  58 153 Ce   0.33206   0.01638   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  59 153 Pr   0.33206   0.01638   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  60 153 Nd   0.33206   0.01638   0.00000   1.00000  18   1   1   1  0.00000  0.00000                  0             0.000
  61 153 Pm   0.33206   0.01638  -0.22754   0.04429  71  16  14   5  0.70582  0.15089  6.972E-02   F   0             3.089
  62 153 Sm   0.33206   0.01638  -0.71519   0.05411 297  37  20   7  0.48109  0.09837  1.927E-02 *     0             3.052
  63 153 Eu   0.33206   0.01638  -0.45159   0.04779 169  44   7   7  0.79715  0.19307  9.360E-03 *     0             3.116
  64 153 Gd   0.33206   0.01638  -0.69290   0.05509 219  45  18   4  0.57913  0.09517  1.725E-02 *     0             2.949
  65 153 Tb   0.33206   0.01638  -0.44943   0.04692 141  22  14   2  0.57195  0.08072  1.008E-01   F   0             3.207
  66 153 Dy   0.33206   0.01638  -0.09690   0.03296 224   8   7   1  0.57689  0.00000  9.323E-02   F  90 135  0.000  0.000
  67 153 Ho   0.33206   0.01638   0.39140   0.04376 116  15  14   2  1.35900  0.06870  2.427E-01   F  63  54  0.000  4.336
  68 153 Er   0.33206   0.01638   0.45358   0.03296  43   8   7   1  1.13270  0.00000  4.532E-02       0             0.000
  69 153 Tm   0.33206   0.01638   0.10254   0.04378  64  15  14   1  1.02020  0.00000  7.656E-02   F   0             2.823
  70 153 Yb   0.33206   0.01638   0.00000   1.00000  15   1   1  15  0.00000  2.57820                  1  15  2.578  0.000
  71 153 Lu   0.33206   0.01638   0.00000   1.00000  10   1   1  10  0.00000  2.63290                  0             0.000
  72 153 Hf   0.33206   0.01638   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  58 154 Ce   0.33141   0.01593   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  59 154 Pr   0.33141   0.01593   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  60 154 Nd   0.33141   0.01593   0.31020   0.03300  25   9   7   3  1.02760  0.23320  2.792E-02       1   4  0.233  0.000
  61 154 Pm   0.33141   0.01593  -0.57085   0.03645  29  14   7   1  0.26880  0.00000  3.339E-01   F  28   2  0.000  1.316
  62 154 Sm   0.33141   0.01593   0.47622   0.04145 106  23   7  16  1.58450  1.44004  3.583E-02 *     0             3.357
  63 154 Eu   0.33141   0.01593  -0.94967   0.06211 157 127  14   4  0.63580  0.08066  4.665E-02 *     0             3.296
  64 154 Gd   0.33141   0.01593   0.47716   0.04838 242  44   7  17  1.83661  1.39752  2.861E-02 *     0             3.208
  65 154 Tb   0.33141   0.01593  -0.26074   0.03191  49   8   7   3  0.46940  0.00000  2.390E-01   F  48   2  0.000  0.000
  66 154 Dy   0.33141   0.01593   0.48788   0.03462 310  11   7  20  1.33419  1.74721  1.360E-01   F 108 203  0.000  2.348
  67 154 Ho   0.33141   0.01593   0.00000   1.00000  39   1   1   3  0.00000  0.00000                 37   3  0.000  0.000
  68 154 Er   0.33141   0.01593   1.85433   0.03204  84   8   7  15  2.58360  4.49900  1.053E-01   F  29  56  0.000  0.000
  69 154 Tm   0.33141   0.01593   0.00000   1.00000  34   1   1   1  0.00000  0.00000                 32   3  0.000  0.000
  70 154 Yb   0.33141   0.01593   2.78112   0.03199  29   8   7   1  3.69640  0.00000  4.858E-01   F   0             0.000
  71 154 Lu   0.33141   0.01593   0.00000   1.00000  16   1   1   1  0.00000  0.00000                 15   2  0.000  0.000
  72 154 Hf   0.33141   0.01593   0.00000   1.00000   7   1   1   1  0.00000  0.00000                  1   7  2.671  0.000
  58 155 Ce   0.33374   0.01558   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  59 155 Pr   0.33374   0.01558   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  60 155 Nd   0.33374   0.01558   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  61 155 Pm   0.33374   0.01558   0.08715   0.04164  37  15  14   1  0.99984  0.00000  3.734E-02       0             2.837
